date,price,kospi지수,누적투자금,기업가치,트래픽,버즈량(SNS),소비자 거래지수,소비자 거래건수,고용현황,입사자,퇴사자,선행종합지수(2015=100),선행종합지수 전월비(%),재고순환지표(전월차)(%p),경제심리지수(전월차)(p),기계류내수출하지수(선박제외)(전월비)(%),건설수주액(전월비)(%),수출입물가비율(전월비)(%),코스피(전월비)(%),장단기금리차(전월차)(%p),선행지수 순환변동치,〔순환변동치 전월차〕(p),선행지수 전년동월비(%),〔전년동월비 전월차〕(%p),동행종합지수(2015=100),동행종합지수 전월비(%),광공업생산지수(전월비)(%),서비스업생산지수(도소매업제외)(전월비)(%),건설기성액(전월비)(%),소매판매액지수(전월비)(%),내수출하지수(전월비)(%),수입액(전월비)(%),비농림어업취업자수(전월비)(%),동행지수 순환변동치,〔순환변동치 전월차〕(p).1,후행종합지수(2015=100),후행종합지수 전월비(%),생산자제품재고지수(전월비)(%),소비자물가지수변화율(서비스)(전월차)(%p),소비재수입액(전월비)(%),취업자수(전월비)(%),CP유통수익률(전월차)(%p),경제심리지수(원계열),경제심리지수(순환변동치),소비자물가지수(2020=100),생활물가지수,식품물가지수,상품,농축수산물,농산물,곡물,채소,과실,기타농산물,축산물,수산물,가공식품,신선식품,신선어개,신선채소,신선과실,신선식품제외,현재생활형편(전체),현재생활형편(여성),현재생활형편(40세미만),현재생활형편(40~50),현재생활형편(50~60),현재경기판단(전체),현재경기판단(여성),현재경기판단(40세미만),현재경기판단(40~50),현재경기판단(50~60),생활형편전망(전체),생활형편전망(여성),생활형편전망(40세미만),생활형편전망(40~50),생활형편전망(50~60),향후경기전망(전체),향후경기전망(여성),향후경기전망(40세미만),향후경기전망(40~50),향후경기전망(50~60),소비지출전망(전체),소비지출전망(여성),소비지출전망(40세미만),소비지출전망(40~50),소비지출전망(50~60),외식비지출전망(전체),외식비지출전망(여성),외식비지출전망(40세미만),외식비지출전망(40~50),외식비지출전망(50~60),소비자심리지수,전일대비kospi차이,kospi일일등락률(%),배당수익률(%),주가이익비율,주가자산비율,시가지수,고가지수,저가지수,거래량(천주),거래대금(백만원),상장시가총액(백만원),식료품업 코스피,유통업 코스피,운수창고업 코스피,보통휘발유,자동차용경유,Community_N,Community_P,News_N,News_P
2022-04-01,40300,2739.85,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-17.8,-0.65,1.86,12.5,1.12,2745.85,2745.85,2729.68,1305564,10689584,2151279538,3880.32,372.99,2190.46,1996.11,1916.89,0,1,1,0
2022-04-04,40100,2757.9,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,18.05,0.66,1.85,12.59,1.12,2729.86,2758.38,2722.45,1022971,9744918,2164964282,3930.72,376.41,2196.85,1992.3,1913.19,0,0,0,1
2022-04-05,40900,2759.2,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,1.3,0.05,1.85,12.59,1.12,2765.5,2769.18,2750.5,1605994,9933181,2165864596,3943.71,376.89,2196.24,1990.23,1911.37,0,0,1,0
2022-04-06,40000,2735.03,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-24.17,-0.88,1.86,12.48,1.11,2739.07,2747.85,2730.66,1321645,11014545,2147029119,3942.01,373.85,2186.43,1988.81,1910.43,0,0,0,1
2022-04-07,40500,2695.86,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-39.17,-1.43,1.89,12.3,1.1,2714.7,2718.5,2693.36,999276,12291043,2116922779,3933.53,368.09,2128.23,1987.04,1909.18,,,,
2022-04-08,41300,2700.39,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,4.53,0.17,1.89,12.32,1.1,2706.64,2712,2685.52,948355,10296234,2119201356,3921.17,368.2,2126.45,1984.87,1907.86,,,,
2022-04-11,44000,2693.1,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-7.29,-0.27,1.89,12.29,1.1,2687.54,2711.02,2683.96,742602,8831630,2113756558,3955.99,369.34,2123.89,1980.41,1904.54,0,0,0,1
2022-04-12,41400,2666.76,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-26.34,-0.98,1.91,12.17,1.09,2674.17,2685.08,2658.4,870970,9853720,2092582277,3919.52,366.52,2128.21,1976.94,1902.53,0,0,1,0
2022-04-13,41300,2716.49,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,49.73,1.86,1.88,12.4,1.11,2677.53,2717.63,2672.6,733241,9645446,2131314721,3930.64,370.36,2149.42,1974.21,1900.84,0,1,0,1
2022-04-14,40000,2716.71,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,0.22,0.01,1.88,12.4,1.11,2719.34,2720.3,2702.61,665351,11419812,2130735885,3955.93,373.55,2159.36,1972.26,1899.67,0,0,0,1
2022-04-15,40000,2696.06,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-20.65,-0.76,1.89,12.3,1.1,2695.52,2705.41,2685.01,693718,9570268,2114429291,3936.68,370.5,2152.01,1970.42,1899.2,0,1,1,0
2022-04-18,39500,2693.21,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-2.85,-0.11,1.89,12.29,1.1,2685.04,2701.11,2681.37,1024915,9050332,2112795552,4004.54,374.9,2134.85,1968.37,1899.04,0,1,0,1
2022-04-19,39500,2718.89,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,25.68,0.95,1.87,12.41,1.11,2707.76,2723.98,2705.32,1257385,9779975,2133070296,4050.48,376.66,2161.98,1967.79,1899.54,0,1,1,0
2022-04-20,41000,2718.69,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-0.2,-0.01,1.87,12.41,1.11,2718.49,2724.46,2702.84,1736283,12283913,2132905875,4160.14,376.22,2155.78,1967.3,1900.24,0,0,1,0
2022-04-21,41700,2728.21,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,9.52,0.35,1.87,12.45,1.11,2725.71,2737.54,2725.04,1002973,11482591,2140416801,4123.95,378.38,2173.45,1966.82,1900.7,0,0,1,0
2022-04-22,39400,2704.71,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-23.5,-0.86,1.88,12.34,1.1,2704.72,2708.58,2690.48,1239910,12120588,2122781766,4169.02,375.33,2147.53,1966.64,1901.65,0,0,1,0
2022-04-25,40600,2657.13,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-47.58,-1.76,1.92,12.12,1.08,2676.67,2680.35,2657.04,1018005,11698116,2085607419,4190.18,367.51,2080.55,1967.62,1906.16,0,0,0,1
2022-04-26,40600,2668.31,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,11.18,0.42,1.91,12.18,1.09,2674,2678.05,2663.83,889942,10807853,2093885341,4212.58,369.73,2117.07,1968.2,1908.09,0,0,0,1
2022-04-27,40600,2639.06,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,-29.25,-1.1,1.93,12.04,1.07,2630.58,2641.82,2615.5,1072367,12558711,2070445708,4133.2,365.39,2097.77,1968.74,1909.86,0,0,1,0
2022-04-28,40600,2667.49,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,28.43,1.08,1.91,12.17,1.09,2656.54,2667.49,2638.37,899169,12463396,2097782080,4119.24,375.02,2145.28,1969.9,1911.81,0,0,1,0
2022-04-29,40600,2695.05,1.242130751,1.36,656000,352,85.9,440000,693,44,37,128.3,0.2,-2.1,0,-3.9,-7.7,-0.6,-2,0.25,99.6,-0.2,2.2,-0.3,120.7,-0.1,-0.6,1,-2.1,-0.2,-1.8,-1.5,0.6,101.1,-0.4,125.9,0.4,0.5,0.1,-0.4,0.5,0.1,105.7,103.3,106.85,108.49,109.62,109.19,110.42,109.2,101.13,102.6,121.04,108.56,115.17,104.13,108.79,109.62,104.36,102.49,121.49,106.72,92,93,99,93,91,74,75,79,78,72,94,96,99,97,95,87,89,95,88,84,114,117,124,119,111,98,98,106,102,94,104,27.56,1.03,1.89,12.3,1.1,2669.18,2696.1,2664.06,975253,12664752,2119864985,4074.08,375.98,2164.55,1971.64,1915.25,1,0,1,0
2022-05-02,40500,2687.45,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-7.6,-0.28,1.85,11.13,1.08,2669.21,2689.91,2667.85,873723,9075649,2114441740,4144.57,378.12,2177.81,1944.63,1904.81,0,1,0,1
2022-05-03,40500,2680.46,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-6.99,-0.26,1.85,11.1,1.07,2690.16,2702.1,2680.46,883403,9199338,2109346131,4062.8,375.64,2162.52,1937.99,1903.93,0,0,1,0
2022-05-04,40500,2677.57,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-2.89,-0.11,1.85,11.09,1.07,2690.45,2696.03,2667.23,1181020,9903934,2107550083,4014.48,374.11,2162.68,1934.47,1906.66,0,0,1,0
2022-05-06,40500,2644.51,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-33.06,-1.23,1.88,10.95,1.06,2650.89,2652.51,2635.97,1333936,10595418,2081320428,3972.51,368.87,2186.21,1931.69,1914.2,0,0,1,0
2022-05-09,40500,2610.81,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-33.7,-1.27,1.9,10.81,1.05,2634.32,2642.75,2606.08,892653,9289661,2055162929,3907.51,363.46,2153.95,1938.49,1931.32,0,0,1,0
2022-05-10,40500,2596.56,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-14.25,-0.55,1.91,10.75,1.04,2590.13,2602.75,2553.01,841463,10842463,2043673173,3936.03,361.59,2123.25,1943.79,1941.46,0,0,1,0
2022-05-11,40500,2592.27,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-4.29,-0.17,1.92,10.74,1.04,2586.52,2599.11,2579.09,679510,8608259,2040258394,3939.14,362.52,2178.19,1946.11,1947.59,0,0,1,0
2022-05-12,40500,2550.08,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-42.19,-1.63,1.95,10.56,1.02,2569.5,2591.57,2546.8,900331,12167915,2007195727,3896.42,360.79,2185.81,1948.69,1953.29,0,0,1,0
2022-05-13,40500,2604.24,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,54.16,2.12,1.91,10.79,1.04,2570.01,2605.84,2565.96,788539,10342061,2049292684,3945.06,367.96,2219.01,1951.7,1959.24,0,0,0,1
2022-05-16,40500,2596.58,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,-7.66,-0.29,1.91,10.75,1.04,2624.69,2629.2,2593.61,780199,8528537,2043528753,3999.49,370.76,2195.11,1958.73,1970.51,0,0,1,0
2022-05-17,35700,2620.44,1.242130751,1.36,650000,296,95.4,528000,724,68,46,128.8,0.4,0.5,0.3,0,1.5,0,-1.2,0.15,99.6,0,2.2,0,121,0.2,-0.6,1.4,2.2,-0.3,-0.9,-0.8,0.1,101.2,0.1,126.3,0.3,-0.7,0.1,0.7,0.2,0.1,106.7,102.6,107.56,109.54,111.32,110.16,112.45,106.73,99.72,98.63,119.11,108.28,125.05,104.64,109.19,107.46,104.85,98.5,119.51,107.56,89,91,94,91,89,74,73,76,80,71,93,95,96,97,93,84,86,87,85,82,116,118,124,120,111,100,99,108,106,95,103,23.86,0.92,1.9,10.85,1.05,2603.58,2621.84,2603.58,873519,9658877,2062679874,3936.83,372.96,2185.3,1963.26,1976.49,0,1,1,0
